id,strength,name,tags
bd6658a5-2035-4368-b283-058787e1e751,,"Ponzi, Emiliano","colorful,vibrant,clean"
4be21f2a-e979-447d-bb4e-16b45aef6950,,"Pomodoro, Arnoldo","sculpture,detailed"
80cca0c5-e9e9-4886-b974-43ae12b5d767,,"Pollock, Jackson","abstract,messy,expressionism"
129ae29d-d4ae-4dae-846d-401c22b69e9d,3,"Pindell, Howardena","collage,colorful,expressionism"
8bb643c3-df5f-43fe-bc95-e8cd5be2d716,,"Phillips, Coles",art deco
f0c7e6c6-91f3-4f76-82eb-37411ea59a9c,,"Pham, Bao",
ff19ada8-732e-41b9-baef-30598b929a0e,3,"Petrilli, Daria","low contrast,whimsical,surrealism,portrait"
2e52936f-fd19-43f0-884c-a7445114847b,,"Peterson, Cleon","flat colors,clean,character"
b2a193d0-9822-47bf-8394-e474c4770a2a,,"Perez, Fabian","dark,figurativism,realism,scene"
9f29a962-50b8-4c80-ad98-75f0a7845a6f,,"Pennington, Bruce","fantasy,sci-fi,vibrant,landscape"
a513b777-bd78-4182-925a-0ec200551c57,,"Penn, Irving","photography,monochromatic,portrait,character"
3aa3e14e-6e53-44a5-8149-9622274094b2,,"Pemba, George","realism,melanin,scene"
18569e94-43a0-45cc-b451-cfc0aae857e9,,"Pelton, Agnes Lawrence","abstract,vibrant"
7180f062-70fb-4bfa-8a05-1b3265266958,,"Pelletier, Paul",comics
f044ab05-458d-4fd6-b0f4-2ceaa4669623,,"Pellegrini, Pierre","monochromatic,photography,landscape"
166a15ca-1a1a-48ec-8c42-cce2b251e271,,"Parrish, Maxfield","cloudscape,vibrant,art nouveau"
7df54735-6bc1-474d-9c01-a7f869b471fd,,"Parkes, Michael","magical realism,fantasy,art nouveau"
617b0b0b-f21d-4a7a-8fc6-b4187755f21f,,"Palumbo, David","dark,character,figurativism"
8966850b-b857-4b3f-8ff5-1d05bd72c373,2,"Page, Michael","colorful,vibrant,pop art,expressionism"
1144f13a-3e35-431b-8ad9-d88af554c53f,,"Outram, Steven","dark,landscape,romanticism"
15fa1d06-31f9-4fa9-b166-4a3620f8a69f,,"Otomo, Katsuhiro","manga,anime"
1a2fc8a4-1354-4cac-ba6d-3cfdabdc95f0,3,"Oshimi, Shuzo","manga,messy,dark"
05d86ace-d58f-40d5-ade1-e31551f5a814,,"Osbert, Alphonse","low contrast,impressionism,symbolism,art nouveau"
d5aa15ce-917c-4562-8577-a7ec46bfcf3b,,"Ortiz, Karla",
57ac873b-c0f5-49e1-b798-b68dbce5f113,,"Orrillo, Christian",
37227b35-a94f-49a5-9bea-4d1fe1dc0926,,"Oprisco, Oleg","photography,portrait,surrealism,scene,flowers"
2597d12a-18b8-4452-b5b5-4a5852a22e05,,"Olbinski, Rafal","surrealism,cloudscape,figurativism"
1a0227bf-efa1-44a3-81f6-d396b9c216bb,,"Okuń, Edward","symbolism,art nouveau,scene"
9514c5b5-1236-4786-93a1-bbf8fbf15c50,,"Okubo, Naomi","collage,vibrant,detailed"
86cc9b4f-3b22-44f5-b61d-05b4816738aa,,"Okanoue, Toshiko","whimsical,photography,monochromatic,collage"
c29fc3b0-ef32-4f76-bca8-0df54d582279,,"Okamura, Tim","portrait,graffiti,melanin,street art"
ba112404-1e4d-4c8d-9e02-02ed20581151,,"Oka, Yasutomo",
90221e7e-10a8-49c4-9a77-eb30c764d498,,"Ohrai, Noriyoshi","fantasy,sci-fi,detailed"
abcfefb0-e525-403e-93c4-396e5cd8d8df,,"Ohara, Koson","ukiyo-e,flowers,animals"
bb390336-dd2f-46aa-9f8f-dfd748d058ec,,"Oda, Eiichiro","manga,anime"
833469b2-9357-4464-9503-cc48e3eadd5e,,"Ocampo, Octavio","surrealism,realism,figurativism"
01b55de6-458a-4dae-91fc-1d250b103ab3,,"O'Connor, William",
202f0513-d9eb-452f-9ec4-731edd3d4fe6,,"North, Marianne","nature,detailed"
c2d74551-78d6-4fe2-affa-a2724c3bd032,,"Norem, Earl","detailed,fantasy,dark"
60181521-c9c7-4219-9977-3d9b107f8e2a,3,"Nora, Heysen","impressionism,still life,portrait"
2d3b797f-d667-480c-9426-923fe0ee12f5,,"Nizovtsev, Victor","whimsical,figurativism,magical realism,fantasy,vibrant"
02e6564b-5023-4b79-b5f1-80575b7955df,,"Nickerson, Dee","primitivism,landscape,whimsical,scene"
e72e4b40-bbe8-49b3-8cbb-ba404972a73e,,"Nicholson, William","still life,landscape,portrait"
2d2dc489-72a4-41a9-b3df-b68595884383,,"Nicholson, Ben",abstract
ce26aa94-45cb-4946-a508-9a9d65e70b03,,"Nguyen, Tran","portrait,surrealism"
a84347d4-d77e-442a-b557-b6ead840593e,,"Ngai, Victo","detailed,vibrant,children's illustration,surrealism"
7a5a37e8-8d40-42c2-a861-6f13c1ce2528,,"Nerdrum, Odd","dark,scene,character,fantasy"
b1ee9407-b55b-4280-afa6-da24cca9e04a,,"Nay, Ernst Wilhelm","expressionism,abstract,vibrant"
236be85a-f36f-415c-b86b-8fa5b374983a,,"Nauck, Todd","comics,character,sci-fi"
8e9209c6-f95b-45d7-a716-ac8d332dd503,,"Nasmith, Ted","fantasy,landscape,luminism,scene"
7960beba-e1cf-41c3-8469-2e236e45ffd6,,"Nares, James",abstract
f39bdcd6-1255-49cd-872c-305470f9756a,,"Nagualero, Ric",
70e06b80-260a-4a8a-94ba-a1c8654c8be3,,"Nagai, Hiroshi","cityscape,landscape,vibrant,high contrast"
963f76f5-48e4-495a-8c91-cb9eabc37e53,3,"Murata, Yusuke",manga
e2b52beb-a9ac-47a9-8be0-90ac39e492d2,,"Murakami, Takashi","pop art,anime,manga"
59057e84-4d63-4917-90be-2f11f4f32868,,"Munro, Bruce","installation,light"
7158d72e-a5e6-4403-9973-63b712bf1b72,3,"Munch, Edvard","expressionism,symbolism,impressionism"
4675b166-fbde-4139-9b8f-0bf916af8605,,"Mumford, Dan","digital,vibrant,fantasy,psychedelic"
fb4a00ef-7b6d-4aa5-abe5-889a80b7fc44,,"Mullins, Craig","dark,fantasy"
99915d2b-85f1-49c0-8992-272c19b220ec,,"Mugnaini, Joseph",
e8e4499c-a225-424d-ae9e-19dcf528b246,,"Mueck, Ron","sculpture,realism"
35873e0c-fc64-4fc2-8c0c-27a60a919141,,"Mucha, Alphonse","art nouveau,portrait"
d88f54e2-8056-4f72-a615-4373252498e2,3,"Mouly, Marcel","abstract,fauvism,vibrant"
2308ebf0-e70c-4811-b02a-577cd9660488,2,"Mould, David","landscape,photography"
e8d3b4e3-665b-4cc7-b094-cc288cc8f230,1,"Mostyn, Thomas Edwin","landscape,still life,portrait,romanticism"
28be637c-21db-4574-bbbb-86d40795c799,3,"Mosse, Richard","vibrant,colorful,photography,melanin,landscape,scene"
1cb011cf-0f42-482c-8bbb-388fa60f3063,3,"Moser, Koloman","art nouveau,graphic design"
1df642ec-6021-4088-b516-32263bd9240c,,"Moscoso, Victor","vibrant,psychedelic"
0097b801-9c72-4e94-88d4-d394f621f9ce,,"Morski, Igor","collage,surrealism,portrait"
2c33d187-6401-4458-8175-4684d4700e53,,"Morris, Desmond","whimsical,colorful,surrealism,flat colors"
3386570a-af7c-4718-9a00-1d24385591ea,,"Moret, Henry","impressionism,landscape"
bbbccd2e-ed65-4c0f-9ad4-e5f40480565f,,"Moreau, Gustave","detailed,dark,symbolism"
752cc164-e28a-4e93-9846-5653ef8d7ea1,3,"Moran, Thomas","landscape,luminism"
37e4ab14-18b9-47b7-882d-592b3de12210,2,"Moralis, Yiannis","abstract,cubism,expressionism"
2dac2e7c-1b58-48ee-8cc3-9261a4ec8324,2,"Mora, Antonio","photography,portrait,monochromatic,landscape,surrealism"
873732d9-709d-4594-8a6a-02e57d8b7e31,1,"Moore, Frank Montague,b","landscape,impressionism"
f4396a46-7e7c-4a3d-82ce-db2a65520ab2,,"Moore, Chris","sci-fi,scene,high contrast"
163fa288-57e7-4d4f-8b25-466789b9ee49,3,"Monsted, Peder Mork","landscape,scene,realism"
c3e68051-7d42-494d-b90e-1c041d63bade,3,"Monks, Alyssa","figurativism,portrait,photorealism"
499c2a02-99b8-4930-a3f3-942efeedfebb,3,"Monkman, Kent","landscape,scene,realism"
decd4e48-04b1-4269-a4f0-a82301610cec,3,"Monge, Jean-Baptiste","dark,fantasy,detailed"
a7f68d31-3a3b-48b1-81e1-da5b2af9f9d8,3,"Monet, Claude","impressionism,landscape,seascape"
f92202fa-498a-4510-8f4c-481a5c274b98,,"Mondrian, Piet","cubism,vibrant,angular"
70686de7-863a-4c68-a820-b2a40fcf43c6,3,"Moll, Carl","art nouveau,impressionism,scene"
4812a009-e2ec-42bd-9e1d-9ee22a14baa5,,"Molin, Benoît-Hermogaste",
d84be23d-d8ef-44d5-a485-3f9c9034f17d,,"Mohrbacher, Peter","detailed,surrealism,fantasy"
8312dc19-0745-4312-b5e7-790cc983694d,,"Moholy-Nagy, László","bauhaus,abstract,graphic design,monochromatic,high contrast"
81cc90cd-5265-4eb0-8dcb-f7fb93ff9957,,Moebius,"sci-fi,fantasy,surrealism,psychedelic,comics"
4b0bd241-188a-4a5c-acca-573044087c2c,3,"Mizuno, Junko","manga,colorful,whimsical"
1ad30d1e-4122-4ada-93d4-414a026b13ea,,"Miyazaki, Hayao","whimsical,anime,children's illustration,manga"
14d2001a-6021-46ba-a46f-396ca573f288,2,"Miyajima, Tatsuo","installation,sculpture"
04b7d715-08eb-4164-aa1e-62e074bb7fd5,,"Miura, Kentaro","manga,monochromatic,detailed"
41f4d4c2-d445-4cb0-a251-5f4d7ce3478b,3,"Miró, Joan","abstract,vibrant"
23566d16-81b8-45a3-ba5d-3fc5ba294ef2,2,"Mirza, Haroon","installation,angular"
fa8d155b-0b7b-462e-82a7-4e6da7cd3521,3,"Miralles, Januz","portrait,watercolor,low contrast,dark,monochromatic"
dc223479-ac2f-4d17-832e-76cb98ac6e25,3,"Minter, Marilyn","photography,portrait,photorealism,messy"
32fdeba7-6edc-4239-a59d-410f89f5598f,1,"Minguez, Victor Adame","fantasy,character,digital"
cd93382e-6d79-471f-a0a0-011863ae5b12,,"Mills, Syd",
2213d72b-bc0d-45e1-b40a-aed753af74ae,3,"Mills, Russ","high contrast,dark,abstract,messy"
b5a22721-3614-43cc-a400-e143a3d3b983,2,"Milligan, Peter",comics
bac9a5a8-7495-45e5-82de-dcfc4c07b49a,3,"Millet, Jean-François","realism,landscape,scene"
8c0c1ba9-b8b6-4a25-b4eb-fe2502880163,,"Miller, Frank","comics,dark,high contrast"
00a052fe-910f-438f-89c3-dfb1e1f5659e,3,"Millais, John Everett","realism,scene,portrait"
4d8d9ee5-5622-437c-bca9-214e1fd538c4,1,"Mili, Gjon","photography,high contrast"
f42326bc-cc5b-497b-b76a-ba2f36a8888c,1,"Milan, Dimitra","portrait,messy,whimsical"
eb1a54dd-7ca5-40ee-9c61-560baa23dc84,3,"Mignola, Mike","comics,dark,high contrast"
eae0fc7d-44cb-4c87-9d11-30b40e4911f7,2,"Mignard, Nicolas","baroque,portrait,scene"
9225291e-9636-465d-a5a3-a4fb4246b44b,,"Middlebrook, Jason","sculpture,installation"
be3e5b8c-9c59-4a4b-8a78-14a5c402c91c,3,Michelangelo,renaissance
49652225-3e0e-4e49-b558-6a0e73567818,2,"Meyerowitz, Joel","photography,scene,streetscape"
548e864f-291d-4d2c-9952-64863455f133,2,"Meyerdierks, Carsten","photography,landscape"
989f196a-daf7-4c22-9d62-2f75c2e3b723,3,"Metzker, Ray","photography,monochromatic,streetscape"
9cfe6690-ae31-4efd-b277-2dcf8c075dfb,,"Metzinger, Jean","cubism,abstract,vibrant"
c46485b4-c9dc-40c6-9b58-83b5a3a42d46,3,"Metsu, Gabriel","scene,portrait,still life,baroque"
83b99e9f-0da9-4888-bffa-d3265ff24e15,,"Metlan, Anatoly",
a9947404-ad19-4e5d-bc84-f14d8d61ed9e,3,"Messely, Johan","landscape,still life,figurativism,impressionism"
955f634f-744b-4784-b95f-90b0ca506e51,,"Merriam, Daniel","whimsical,detailed"
591d8bdf-c130-487f-a959-257d0e3ca9d6,,"Merlo, Monia","fashion,photography,romanticism,nudity"
97452919-4cf5-49ea-94df-3344c3733811,,"Merian, Maria Sibylla","biological,nature"
ac1c6c91-1063-45b0-87dc-7ff2363f425e,,"Mendoza, Eddie","digital,landscape,detailed,dark"
7df6b287-28a4-4b8e-82f4-d78fec32c34d,3,"Melmoth, Emil","dark,surrealism,figurativism"
2874cc38-8849-451b-ac01-745956825769,2,"Mehretu, Julie","expressionism,messy,abstract"
d534ad69-852f-4e3a-9f0e-1d4b84dbf9e9,3,"Meese, Jonathan","colorful,messy,installation"
843937d9-ea69-4f69-ac5f-6bb64a8ba844,,"Mead, Syd","sci-fi,abstract,angular"
aadeac1b-dd66-42c6-baa3-0bb961539af9,2,"McQueen, Alexander","fashion,photography,whimsical"
e13cb333-0b76-4c2b-9e34-010ae4d96317,,"McQuarrie, Ralph","sci-fi,landscape,scene,clean"
658a2746-6e16-4291-9e84-c95cdea4a4c1,,"McPherson, Tara","pop art,surrealism,portrait"
ca969bc2-1fcf-448e-9fb2-b831fa039e8e,,"McPharlin, Dan","sci-fi,vibrant,surrealism"
50d9e9da-90e3-4d90-97b0-e291239ae42a,2,"McNeal, Kevin","photography,landscape"
1507820e-d7cb-4a59-ba5a-7d29e7032124,3,"McNaught, Jon","cartoon,flat colors,high contrast,clean"
52a443a4-13f0-442c-867c-949aeefbe2e2,2,"McLellan, Alasdair","photography,portrait,fashion"
fa8dab7c-22d9-4176-adc2-515f747bd66f,1,"Mckinstry, John","landscape,luminism"
8b07c9cf-8f54-4149-b0cc-362dd47b6594,,"McKie, Angus","vibrant,sci-fi,fantasy,detailed"
3e40460c-e21d-4723-a227-c2df39891bb3,,"McKernan, Kelly","magical realism,whimsical,watercolor,portrait"
62e7ef43-5a9f-4e61-be70-62fb373b1921,,"McGinnis, Robert","character,scene"
c690cfad-8565-45ef-9724-fcd7f210d710,2,"McCubbin, Frederick","impressionism,scene,landscape"
1511eb0c-60cb-44de-8d9a-7dccdeaaa848,,"McCall, Robert","space,sci-fi"
bea33d04-da10-495f-9623-f956f02573eb,,"Mazzoni, Marco","dark,detailed,flowers,portrait"
2cfb6912-3ef2-4bea-b013-3ff1015bd0b4,,"Max, Peter","colorful,vibrant,abstract"
1f370638-8bf6-4dde-9c75-feeda324f6c7,,"Mattingly, David B.","sci-fi,fantasy"
cf71cf4f-6016-4906-9617-387bc8884154,3,"Matthews, Rodney","fantasy,sci-fi"
a0b2a176-fcf4-4a6e-abaf-29896afa7449,3,"Matta, Roberto","abstract,expressionism,surrealism"
52245e9e-b2d2-4e27-9745-e72f2b63cce0,2,"Matsumoto, Taiyō","manga,comics"
0851c40f-37c9-4ca2-a2b4-dff2a33149ef,2,"Matsumoto, Leiji","manga,comics"
e88020d5-860b-4095-8814-b8cee027e722,3,"Matisse, Henri","fauvism,impressionism"
dcdc4507-a862-4988-ab8b-b45cbd118bb4,3,"Masson, André","surrealism,cubism,expressionism"
2c8959d8-743c-47e3-8ec4-8ce30be733ed,3,"Mashburn, Brian","landscape,dark,nature,monochromatic"
e9aa4ab5-c389-4a7a-b17f-9f02be112fc8,,"Martinière, Stephan","sci-fi,fantasy,landscape,dark"
bf8de376-25fa-4eeb-8e3b-6a75503a9b33,,"Martin, John","landscape,romanticism,dark"
be4e0688-d38f-4719-a4bc-423408a9e0e5,,"Marshall, Kerry James","melanin,collage,scene,portrait"
9316c894-5392-4e5a-bb1e-8db7b39b1b5c,,"Mars, Chris","surrealism,dark,fantasy"
4807cc46-7b99-4f0c-a2b1-008dda44bc06,,"Marquet, Albert","fauvism,landscape,seascape"
c6aa693d-004d-45f7-bd66-d84e84f72b43,,"Markin, Andrei","figurativism,impressionism,portrait,scene"
2bbd9a19-32d4-462b-92e6-60a7ae24cc1c,,"Mark, Mary Ellen","photography,monochromatic,scene"
922c7506-8e57-442d-b0c3-9456340e7007,3,"Manzanedo, Antonio J.","fantasy,dark,character"
0be4b188-450c-478d-898e-cd164676281f,2,"Maniak, Slawomir,b,i","fantasy,dark,scene"
011b7757-81c6-4f0d-bab0-27ec4b595f48,,"Mandelbrot, Benoit B.","surrealism,angular,abstract,3D,detailed,fractalism"
74c76f3e-3130-4009-b5e0-4aecab791a1b,3,"Manalo, Michael Vincent","surrealism,photography,magical realism,scene"
604f0bfc-5a71-441e-9b98-fbca175e06d1,,"Malm, Michael","impressionism,scene"
89c26541-4ed5-4f78-9afd-caac59a7a49e,,"Mallett, Keith","melanin,figurativism,abstract,vibrant"
d665bd1c-3118-476c-88cd-4e56dd221670,,"Malczewski, Jacek","symbolism,art nouveau,impressionism"
027b85f5-c11e-4745-a63b-86e732d4ab9a,,"Makovsky, Nikolay","impressionism,realism,landscape,streetscape,portrait,romanticism"
49d66b0d-85d9-409b-b877-b0102277985d,3,"Makart, Hans","scene,messy,detailed"
a8654108-0599-4125-bf82-32477d697ebf,,"Maitz, Don","sci-fi,fantasy"
673c28ca-16f7-40ce-94e8-c11a48bc7e07,,"Maillol, Aristide",sculpture
33498cd2-0ff6-4f1c-ad7d-d1306bf78e99,,"Magritte, Rene","surrealism,art deco,cloudscape,cubism,impressionism"
f910959c-318c-4329-b73b-d37e3288beca,,"Magee, Fintan","realism,scene,street art"
3dfdaaf9-3dfd-4a3c-967b-0e20937b725f,,"Madureira, Joe","comics,detailed,fantasy,character"
8c595c45-6e7a-4b2c-9609-6997ac246af2,,"Madgwick, Lee","dark,surrealism,landscape"
34b353e4-32a6-4094-a87e-391e294efede,3,"Mackey, Stephen","scene,surrealism,magical realism,whimsical"
9c096dae-1f98-4a66-9786-bb390806eb51,3,"MacDonald, Frances","art nouveau,messy,symbolism,dark"
138801b3-4fbe-4ca3-afb5-cea3c31f44e3,,"Lux, Loretta","photography,portrait,surrealism"
48b98247-1e0f-4f9e-b453-731558b1f363,2,"Luttichuys, Simon","still life,renaissance"
861f028f-c10c-407d-ac4b-b11c3ab3838b,,"Lushpin, Evgeny","vibrant,scene,landscape,light"
481ad761-2b77-43b5-9048-401e10c7d204,,"Luks, George","scene,realism,streetscape"
afa046db-7008-482f-85b7-6de2e8883bbf,,"Luce, Maximilien","landscape,impressionism,vibrant"
3184616d-d2da-44f7-8e47-074149601b90,,"Lossel, Yoann","fantasy,portrait,vibrant,dark"
80d0f292-26fd-4076-a35b-64e12c9a0648,,"Loftis, Cory","digital,cartoon,whimsical"
2446268e-6335-476a-9929-d579e0b00679,,"Listfield, Scott","realism,surrealism,scene"
587ef61d-2457-48b4-bf8c-0238e0454434,3,"List, Herbert","photography,monochromatic,high contrast,surrealism"
74206d68-168d-4d10-a3f4-7c8c5921c811,1,"Lisowski, Michal","digital,scene,dark"
0fe85524-f45c-4118-b4bf-3c925d0e55c4,3,"Lipton, Laurie","monochromatic,detailed,surrealism"
789172e7-cd73-4c5b-9bc0-f15816c4f77b,2,"Lippi, Filippino","renaissance,scene,portrait"
a6f47bf6-9f3f-41cd-97a4-595c928c97cb,2,"Lipking, Jeremy","realism,portrait,scene,landscape"
6c3d61b0-88fb-4e87-af56-61cf576bd3e4,3,"Lindsay, Norman","watercolor,nudity"
69d0fc4b-8dd1-4d18-bc09-ff691747a63b,3,"Lindner, Richard","pop art,figurativism"
91fb845a-5c4f-45d4-a312-6f131bf25022,3,"Lilien, Ephraim Moses",art nouveau
f1c5abd8-3f58-4db6-932e-37fc23feddc3,3,"Lijun, Fang","figurativism,detailed,vibrant"
5ec8cd68-44fb-4279-b539-20fa1572020c,,"Ligare, David","realism,scene,still life"
0d8da64f-df51-425e-b300-501204a1bc46,3,"Liepke, Malcolm","high contrast,character"
c3107508-a0ba-437f-b11c-3a73b24ffedd,3,"Liefeld, Rob","comics,sci-fi,fantasy"
386e5192-6610-4424-8836-778bff1d3a08,3,"Lieber, Steve","comics,character"
ba4ba2d4-426c-483f-93ad-fd5c5dbb71fa,2,"Lichtenstein, Roy","comics,portrait,abstract,expressionism"
15ebb020-a705-4e18-b446-2ea5243e6b1f,3,"Lhote, André","cubism,fauvism"
f677dd93-2f6e-444e-9c89-11716977b388,3,"Leyendecker, J.C.","art nouveau,portrait,scene"
b7230737-755c-4663-9557-314a7e9c5076,1,"Lewandowski, Mariusz,b,i","fantasy,surrealism,dark"
ccb9c0c1-9a26-49d4-bcb8-cf6e2c00681f,3,"Levitan, Isaac","landscape,realism,impressionism"
2fc6a073-e273-4077-be77-cfc0488fe016,3,"Lemire, Jeff","comics,messy"
fe7a0fa4-803e-4d3e-a3f8-9eb8380ea469,1,"Lemen, Vanessa","portrait,messy"
84784e55-22ef-421c-bdff-e6309dad8b16,3,"Leighton, Frederick Lord","portrait,romanticism,scene"
ea657b41-00d5-4a70-bd80-96f0007eb122,,"Leighton, Edmund","romanticism,character,scene"
338a9ba0-897f-4686-9647-edfcb665fa7f,,"Leibovitz, Annie","portrait,scene,photography"
21e3b2a9-464e-43cc-9af3-8421411377aa,,"Leib, Chris","surrealism,realism,whimsical"
b8e2e244-8057-4255-b48d-97e682c522c7,,"Lehr, Paul","sci-fi,fantasy,vibrant,colorful"
02f06f72-6932-4984-871a-30634d94a5a9,,"Leger, Fernand","abstract,cubism,vibrant"
cbbc26cf-0f20-4645-814a-2b92591c133d,,"Leen, Nina","photography,monochromatic,portrait,scene"
fb446f6c-6181-4d1f-8897-4ecc3495664c,,"Lee-Merrion, Harriet","surrealism,figurativism,ukiyo-e,watercolor"
2e503cca-fce7-405f-9404-3a987c598328,2,"Lee, Myoung Ho","photography,installation,landscape"
48ac8755-6504-4e16-bfe0-dc0210d08cfb,3,"Lee, Minjae","portrait,surrealism"
36f335e4-91e9-46ef-b7f1-5ccac2e9b35c,,"Lecouffe-Deharme, Bastien","digital,dark,fantasy,character"
f9251172-53d9-4830-ab7d-63559cbcd046,,"Leclerc, Raynald",
b38d390e-f8ee-42fb-b40f-1cbf031277ac,3,"Lebasque, Henri","impressionism,scene,landscape"
4dd6edc8-a87d-4b38-bbde-22e4948a6523,,"Le Parc, Julio","vibrant,colorful,abstract,pop art"
3a8ac84c-ea42-49a5-a5b8-c1095605d065,,"Le Fauconnier, Henri","cubism,impressionism,expressionism"
d3dc60fe-01d2-407e-8b3b-129a665e3c3d,,"Lawson, Ernest","impressionism,magical realism,landscape,melanin"
2770a33c-4ee1-4b66-b3ca-5c58366efc87,,"Lawrence, Thomas","romanticism,portrait,character"
1fcffeaa-be8b-477d-8dce-dc720a15b8da,,"Lawlor, Jimmy","surrealism,magical realism"
be375859-543a-4808-83ff-9caa153c793d,,"Law, Rebecca Louise","installation,flowers"
9dc6c37d-9ebd-4853-b705-19ebfc42265f,,"Lathrop, Dorothy","art nouveau,children's illustration"
0f167407-8a2f-4592-914e-4cf03f729892,,"Larsson, Carl","watercolor,whimsical"
21dadef9-ec85-4275-9f7b-90702ab51e44,,"Langley, Walter","realism,watercolor,scene"
a645a82f-5b11-4f69-b39a-7fa35e5c0ea9,,"Lalique, René","art nouveau,art deco,fashion,nudity"
c598fe15-5699-456e-b483-52861fc99a9d,,"Lagerstedt, Mikko","photography,landscape,dark,light"
e33a2c97-8c1b-4ef3-95e5-2ba31eeddd8e,,"Lacoste, Raphael","fantasy,landscape,dark"
6705d6e8-6f49-4350-b4d1-cadf503d1fee,,"Lachaise, Gaston",sculpture
66789474-f243-4dc7-b4f0-4644e1558918,3,"Laboile, Alain","photography,monochromatic,scene"
46af3920-1ac3-4875-a4d5-e494b0a2d614,,"La Farge, John","art nouveau,symbolism,landscape,watercolor"
e76b096c-47db-4417-9e1c-3cdbffc2e7fc,,"Künstler, Mort","scene,detailed,realism"
733e4222-15a8-44a6-ba43-000519b23c2b,,"Kuvshinov, Ilya","vibrant,digital,fantasy,scene,manga"
83cdf3dd-290e-4685-8f61-a28252672542,,"Kutsche, Michael","character,fantasy,dark"
0d420cdd-2266-4926-9f84-05bd9e798177,3,"Kustodiev, Boris","landscape,scene,realism,watercolor"
97bf271d-feae-4973-8a99-284c7247aaa3,,"Kush, Vladimir","whimsical,surrealism,scene"
cbd56201-5bd9-4868-90ea-bf5ce32a169c,2,"Kurtzman, Harvey",cartoon
2163849a-b1dd-4b42-b7bd-c69b0520ba22,,"Kunkle, Brad","photography,portrait,dark,scene"
460a32ef-e6d5-4bf2-a519-4c09db09ba04,,"Kretschmer, Hugh","photography,surrealism,cloudscape"
187ed3e6-2435-4596-b3b4-3d8915168035,,"Kowch, Andrea","magical realism,dark,scene,portrait"
be2b64dd-2974-4eeb-95d3-04e512f1c631,,"Kotak, Bella","photography,fashion,portrait"
d67a9532-11d2-4075-a960-12d2f56f9ca0,2,"Koresh, Omri","scene,dark,digital"
427695ff-cc68-468e-a491-e14bc4c3b584,3,"Koopman, Caia","pop art,surrealism,portrait,whimsical"
cf32c142-b584-4880-a095-d98864a141f9,,"Koons, Jeff","sculpture,pop art,vibrant"
3be4c98b-1d5b-463e-b6e8-5ba63f234bbd,,"Kon, Satoshi","whimsical,high contrast,fantasy,manga,anime"
8136de82-0df3-48dc-a2df-d79826100cd9,,"Kojima, Ayami","dark,detailed,character"
ea0cea63-bc2b-4abd-b326-be0dd03581c3,,"Kohn, Andre","figurativism,impressionism"
183e08af-7ecb-427d-a738-28092ed04f2b,,"Koch, Phil","landscape,photography,vibrant,nature"
9c9c92ad-8c17-4e75-9135-396b7809c3a7,3,"Knorr, Karen","photography,architecture,whimsical"
faf8dbbc-3dc8-4849-ac36-e8da0baf1023,,"Knoop, Helene","portrait,character,figurativism"
d1a1295c-fc63-4e3d-95b3-7e943e28d570,3,"Knight, Nick","fashion,photography,portrait"
3442e315-bf50-4238-aae7-5598fbb0e72d,3,"Knight, Daniel Ridgway","realism,nature,scene"
4404eeec-7950-48ea-9c34-39b0d62fe1ee,,"Knight, Chad","digital,vibrant,detailed,surrealism"
e863770b-4318-4042-b91d-6d5622e35a05,3,"Kngwarreye, Emily Kame","abstract,expressionism,vibrant"
82ee11bf-e10c-4f10-b82f-543cb8f1a243,3,"Kneller, Godfrey","baroque,portrait"
a9008d1a-e1ad-4368-95e5-b3c9642408b7,3,"Knaths, Karl","abstract,cubism"
600b0368-bb95-415b-9655-10f341b38712,3,"Knab, Ferdinand","landscape,architecture,detailed"
f63538e9-5480-4a13-a8a7-def84b11ea4e,3,"Kline, Franz","abstract,expressionism"
b1762407-9ec4-4ef5-83ff-73e98d3bd015,,"Klimt, Gustav","art nouveau,symbolism,portrait"
c1ada2de-3ec4-49e0-89aa-2321fb4647da,,"Klimczak, Dariusz","surrealism,photography,monochromatic"
17bf6527-a226-4116-87e3-f7269a64dddf,3,"Kley, Heinrich","messy,cartoon,high contrast"
b8a9a008-9253-4efe-9886-e932bf192751,,"Kleiner, Carl","abstract,surrealism,portrait,scene,graphic design"
dabb43a9-02a4-4df9-b2ce-697e680036a7,3,"Klein, Yves","abstract,monochromatic,expressionism"
56c3d60a-6dc1-40ca-aa63-1c6fc33817c2,,"Klein, William","photography,monochromatic,abstract"
e8ab8133-9f98-4cae-9c86-c492bae6a1ec,,"Klein, Steven","photography,scene,character"
95fbcc13-7ee1-4e3c-ae21-fc0e3ce74712,,"Klee, Paul","bauhaus,expressionism,abstract,surrealism"
a3f7f006-d422-479d-b26a-0f683abebe19,,"Klassen, Jon","clean,watercolor,children's illustration"
0a9d2cda-5795-4448-9986-44e25d073c6f,,"Klarwein, Mati","surrealism,psychedelic,magical realism,melanin"
74bb3cfa-d5b5-400b-8fb6-2d9fe02c0b80,,"Kiuchi, Tatsuro","landscape,scene,digital,vibrant,flat colors"
a4fb1c85-cb58-4a3d-beab-29a70f45edba,,"Kirkman, Robert","comics,dark"
1edccd50-9988-4b6e-8b0c-f7af2ea8c37b,,"Kirchner, Ernst Ludwig","expressionism,portrait,scene"
